Date,Close,Volume,Return,SMA_10,SMA_50,RSI,MACD,Volume_MA
2015-07-02,174.75694274902344,104373700,-0.002846098589602608,176.26586303710937,176.8295278930664,44.60703984747113,-0.3449537968727404,146014960.0
2015-07-06,174.2595672607422,117975400,0.0062884650325845115,175.92108764648438,176.771904296875,45.49815170782197,-0.34139679423974534,148775080.0
2015-07-07,175.3553924560547,173820200,-0.016777103487955358,175.59485321044923,176.72797698974608,46.081173436190774,-0.2487620271001229,143014860.0
2015-07-08,172.41343688964844,164020100,0.001808875197169435,174.96177673339844,176.63997467041017,36.464070136074334,-0.3622539878755693,139233860.0
2015-07-09,172.72531127929688,144113100,0.0125917358777059,174.489697265625,176.54696838378905,29.62496742639442,-0.3905245261057685,140860500.0
2015-07-10,174.9002227783203,129456900,0.011037525667928927,174.2890640258789,176.51205688476563,40.97560018444573,-0.24411776187097534,145877140.0
2015-07-13,176.8306884765625,106069400,0.004337731612035656,174.28484954833985,176.5511572265625,44.60851471292307,-0.01094421236687737,143495940.0
2015-07-14,177.5977325439453,81709600,-0.00033172824746363627,174.72825469970704,176.5676791381836,46.66984605101848,0.19017057638632928,125073820.0
2015-07-15,177.538818359375,97914100,0.008024110319183597,175.1295166015625,176.57295654296874,50.29019285693817,0.3075063546761591,111852620.0
2015-07-16,178.96340942382812,106683300,0.0008477606687138373,175.53415222167968,176.64732818603517,56.100053217871064,0.46015040325821494,104366660.0
2015-07-17,179.11512756347656,89030000,0.0005177838476484453,175.969970703125,176.73916229248047,56.60379732614313,0.5446449022627969,96281280.0
2015-07-20,179.20787048339844,70446800,-0.003951699539029407,176.4648010253906,176.81892486572266,72.61894429090245,0.5769903430142097,89156760.0
2015-07-21,178.49969482421875,77965000,-0.0017942998879481031,176.77923126220702,176.83838623046876,68.1427583819173,0.5225275080929468,88407840.0
2015-07-22,178.17941284179688,88667900,-0.005630133201840248,177.35582885742187,176.86838714599608,62.909002646984945,0.44007290507675534,86558600.0
2015-07-23,177.17623901367188,90509100,-0.010371770141503811,177.80092163085936,176.8888946533203,58.97428350519549,0.29981325751429533,83323760.0
2015-07-24,175.33860778808594,117755000,-0.005817252837461928,177.84476013183593,176.87197875976562,53.640658238587804,0.0767395966611219,89068760.0
2015-07-27,174.31861877441406,132361100,0.012282932333229413,177.5935531616211,176.79791931152343,46.48395616769541,-0.13454228397286377,101451620.0
2015-07-28,176.4597625732422,123544800,0.00687908919624225,177.4797561645508,176.76282440185548,64.5105970368133,-0.12531798245366912,110567580.0
2015-07-29,177.67364501953125,105791300,0.00023728918363241647,177.4932388305664,176.74093353271485,66.6670435622803,-0.037257285632463416,113992260.0
2015-07-30,177.71580505371094,91304400,-0.0015175864442567022,177.36847839355468,176.72106048583984,61.07458035645694,0.020909637407283077,114151320.0
2015-07-31,177.44610595703125,103266900,-0.003373517556118699,177.20157623291016,176.69831024169923,52.78440534181662,0.03734098505177383,111253700.0
2015-08-03,176.8474884033203,113965700,-0.0019542053811270055,176.96553802490234,176.6531848144531,46.553048891630795,0.005676235207172864,107574620.0
2015-08-04,176.50189208984375,81820800,0.0032954308499841822,176.76575775146483,176.6097039794922,45.3581840387542,-0.038340206942623356,99229820.0
2015-08-05,177.0835418701172,85786800,-0.00818760524782236,176.6561706542969,176.6162774658203,40.89781383218446,-0.028529561001734677,95228920.0
2015-08-06,175.63365173339844,116030800,-0.0019200149570034464,176.50191192626954,176.56029876708985,35.025438679393886,-0.11507734687286439,100174200.0
2015-08-07,175.2964324951172,117858000,0.012599333213036301,176.49769439697266,176.5016018676758,33.522614783751195,-0.1862140549965589,103092420.0
2015-08-10,177.5050506591797,80270700,-0.009023318290744431,176.81633758544922,176.50922393798828,46.28018904640219,-0.08106974537506981,96353420.0
2015-08-11,175.9033660888672,126081400,0.0011982127346774618,176.7606979370117,176.47759796142577,42.232428801299776,-0.11392578746682197,105205540.0
2015-08-12,176.1141357421875,172123700,-0.001244604835148988,176.60474700927733,176.45371002197265,46.16805801148162,-0.11562996463812523,122472920.0
2015-08-13,175.8949432373047,89383300,0.003642435782203801,176.42266082763672,176.41604278564452,52.2725912776376,-0.1248948838720772,117143420.0
2015-08-14,176.53562927246094,72786500,0.0055865284392786485,176.33161315917968,176.4212219238281,59.34594949248048,-0.08325326403784461,108129120.0
2015-08-17,177.5218505859375,79072600,-0.0028964063485252822,176.3990493774414,176.45216522216796,54.96029907884741,0.010353569358464914,107889500.0
2015-08-18,177.00767517089844,71692700,-0.007905175479240967,176.4496276855469,176.4944680786133,46.672207269372414,0.035849241498925925,97011760.0
2015-08-19,175.6083984375,172946000,-0.020881557837429066,176.30211334228517,176.50928924560546,40.72713356295446,-0.03924892920173062,97176220.0
2015-08-20,171.94142150878906,194327900,-0.030102535836426192,175.93289031982422,176.40882507324218,31.353420533850766,-0.31808989578896474,118165140.0
2015-08-21,166.7655487060547,346588500,-0.042107037264664804,175.07980194091797,176.19343536376954,23.932080509798595,-0.8055845039819298,172925540.0
2015-08-24,159.74354553222656,507244300,-0.011767652409940155,173.30365142822265,175.86478515625,17.790047211838555,-1.5142831979358418,258559880.0
2015-08-25,157.86373901367188,369833100,0.03839351355405762,171.49968872070312,175.51364013671875,14.814868613281405,-1.9928640261060784,318187960.0
2015-08-26,163.9246826171875,339257000,0.024735622409002733,170.28074340820314,175.26458709716798,31.660863185215106,-1.7908227578479698,351450160.0
2015-08-27,167.97946166992188,274143900,5.014215118182008e-05,169.48919525146485,175.09092559814454,39.73517929213035,-1.2967187378478968,367413360.0
2015-08-28,167.98788452148438,160414400,-0.008079112354025031,168.6344207763672,174.8806887817383,35.770132648773014,-0.9007299861878209,330178540.0
2015-08-31,166.6306915283203,163298800,-0.029847781779801297,167.54530487060546,174.65915618896486,36.03358041216169,-0.6720936248704175,261389440.0
2015-09-01,161.65713500976562,256000400,0.018980944770435437,166.0102508544922,174.31994415283202,30.9571377118031,-0.7895915244632676,238622900.0
2015-09-02,164.7255401611328,160269300,0.0007163201025468524,164.92196502685547,174.03957092285157,36.31479643764952,-0.6028625104558087,202825360.0
2015-09-03,164.84353637695312,152087800,-0.015136645800599924,164.21217651367186,173.78751953125,35.48850656343046,-0.4221523772696294,178414140.0
2015-09-04,162.34835815429688,207081000,0.02513106149424682,163.77045745849608,173.49635559082031,31.8475383800953,-0.42049210510348534,187747460.0
2015-09-08,166.4283447265625,116025700,-0.013371812428074059,164.43893737792968,173.2874658203125,38.33858270100403,-0.11057452190783046,178292840.0
2015-09-09,164.20289611816406,149347700,0.005441678860937493,165.0728530883789,173.1082501220703,37.65279331906784,-0.025839098235014735,156962300.0
2015-09-10,165.096435546875,158611100,0.004544463093451245,165.19002838134764,172.93965484619142,42.11645682805278,0.1124196652727818,156630660.0
2015-09-11,165.84671020507812,119691200,-0.0037102088246037113,164.97675323486328,172.75824798583983,48.82162525189945,0.2675790346496685,150151340.0
2015-09-14,165.23138427734375,79452000,0.012498933380516997,164.70110321044922,172.56773681640624,58.42187616352234,0.33743846946677936,124625540.0
2015-09-15,167.29660034179688,113806200,0.00866676699547142,164.76769409179687,172.42847747802733,64.39416588664272,0.5204680519082818,124181640.0
2015-09-16,168.74652099609375,99581600,-0.0022481293921351453,165.47663269042968,172.29630004882813,58.56294934591818,0.7243828595812949,114228420.0
2015-09-17,168.36715698242188,276046600,-0.016341327030453767,165.8407943725586,172.21537445068358,50.79186690851519,0.8123070003658408,137715520.0
2015-09-18,165.61581420898438,223657500,0.005167684159959496,165.91802215576172,172.07318450927735,45.64322027723128,0.6696958884715225,158508780.0
2015-09-21,166.47166442871094,105726200,-0.012979694473462478,166.33035278320312,171.90461334228516,49.70243499652241,0.6187417134256517,163763620.0
2015-09-22,164.3109130859375,153890900,-0.0015984911239306232,166.1186096191406,171.65421783447266,55.54983999989788,0.43398488109284217,171780560.0
2015-09-23,164.0482635498047,92790600,-0.0036161992107388574,166.1031463623047,171.38322845458984,48.395295431078615,0.2951915846908395,170422360.0
2015-09-24,163.4550323486328,159378800,-0.00025895734289227423,165.93900604248046,171.101552734375,46.782605129191495,0.17071337804512643,147088800.0
2015-09-25,163.41270446777344,155054800,-0.02509726254888811,165.69560546875,170.7905386352539,52.78257144019703,0.09650119496607612,133368260.0
2015-09-28,159.31149291992188,178515900,0.0005852132791117626,165.1036163330078,170.39446594238282,31.414699923970858,-0.20156316652911888,147926200.0
2015-09-29,159.40472412109375,159045600,0.01865805511916241,164.3144287109375,169.99840301513672,35.89953768681981,-0.3561699190684231,148957140.0
2015-09-30,162.37890625,163452000,0.0026094603250017556,163.67766723632812,169.67598724365234,42.8841411472892,-0.22808822810701623,163089420.0
2015-10-01,162.80262756347656,131079000,0.014937532294359013,163.1212142944336,169.36845153808594,41.890372446851664,-0.09178166468510973,157429460.0
2015-10-02,165.2344970703125,211003300,0.017794941049836588,163.0830825805664,169.12961669921876,50.00756087617213,0.17089913694734804,168619160.0
2015-10-05,168.17483520507812,126320800,-0.003426119806131722,163.25339965820314,168.98634124755858,52.046214382516524,0.5310784588664943,158180140.0
2015-10-06,167.59864807128906,110274500,0.008190557956325506,163.5821731567383,168.85194183349608,47.21204084673136,0.7078599908254817,148425920.0
2015-10-07,168.97137451171875,124307300,0.009026786691503919,164.0744842529297,168.70217407226562,51.39997256480858,0.8831858745946866,140596980.0
2015-10-08,170.49664306640625,153055200,0.0005963126880090819,164.77864532470704,168.55863403320313,61.9901191252652,1.0561304347723528,144992220.0
2015-10-09,170.5983123779297,107069200,0.0009434425510299604,165.49720611572266,168.4162841796875,60.527504079522664,1.125258502622259,124205400.0
2015-10-12,170.75926208496094,56395600,-0.00630209655559677,166.64198303222656,168.2825473022461,68.31962753759521,1.1269110406743152,110220360.0
2015-10-13,169.68312072753906,88038700,-0.0047940024925468006,167.6698226928711,168.13925994873046,65.3012551399747,1.0046678945957408,105773200.0
2015-10-14,168.86965942382812,99106200,0.015354509362122126,168.31889801025392,167.98661529541016,64.52944803713874,0.8256513029975393,100732980.0
2015-10-15,171.4625701904297,134142200,0.004546509909120422,169.1848922729492,167.87419586181642,68.99998991576786,0.8359393967504591,96950380.0
2015-10-16,172.24212646484375,114580100,0.0004922014943222752,169.88565521240236,167.80636535644533,86.19549673762064,0.8467113830275346,98452560.0
2015-10-19,172.326904296875,76523900,-0.0012787755489472863,170.30086212158204,167.74697479248047,86.1889606038644,0.8109530234347476,102478220.0
2015-10-20,172.10653686523438,78448500,-0.006203025150600561,170.75165100097655,167.63900451660157,82.21081457977546,0.7265828763161029,100560180.0
2015-10-21,171.03895568847656,102038000,0.016893431106512535,170.95840911865236,167.54171630859375,76.15736208865016,0.5604434019263762,101146540.0
2015-10-22,173.9283905029297,174911700,0.01096154947843897,171.30158386230468,167.4980014038086,76.83073500644676,0.6030119192817309,109300440.0
2015-10-23,175.8349151611328,144442300,-0.0024575830451761815,171.825244140625,167.49680084228515,75.25152889124072,0.7100616443086243,115272880.0
2015-10-26,175.4027862548828,69033000,-0.0019322852840190086,172.2895965576172,167.4741439819336,75.97310528347111,0.7010494556607798,113774700.0
2015-10-27,175.06385803222656,77905800,0.011374372057489923,172.82767028808593,167.42498413085937,71.77488931960049,0.6241143574258785,113666160.0
2015-10-28,177.0550994873047,135906700,-0.000574051773937212,173.6462142944336,167.4259326171875,72.68471458262744,0.6559230470943334,120439900.0
2015-10-29,176.95346069335938,90525500,-0.004309715196111452,174.19530334472657,167.4528338623047,71.98154882225964,0.6191650764906513,103562660.0
2015-10-30,176.1908416748047,131076900,0.011830679606538386,174.59017486572264,167.537822265625,68.03635199169838,0.49776435270708097,100889580.0
2015-11-02,178.27529907226562,86270800,0.0028994860251039256,175.1850143432617,167.7680172729492,76.74087286549141,0.5102344623461601,104337140.0
2015-11-03,178.79220581054688,95246100,-0.0030331152346533274,175.85358123779298,168.14899047851563,81.46204624932992,0.5047581729341215,107805200.0
2015-11-04,178.24990844726562,96224500,-0.0009984774588406298,176.57467651367188,168.5567138671875,74.73797429072592,0.41957413215346007,99868760.0
2015-11-05,178.07192993164062,78408700,-0.0005232164668029782,176.98903045654296,168.83965881347658,72.22251950843852,0.31118998699112366,97445400.0
2015-11-06,177.978759765625,110471500,-0.009331605855136038,177.2034149169922,169.03964477539063,71.53042742316126,0.19864914733158168,93324320.0
2015-11-09,176.31793212890625,131008700,0.002306932341638923,177.29492950439453,169.20624572753906,64.45651490707955,-0.011094444551927651,102271900.0
2015-11-10,176.7246856689453,75874600,-0.00393210778712072,177.4610122680664,169.40812561035156,70.44504824026197,-0.13879425297907222,98397600.0
2015-11-11,176.02978515625,67846000,-0.013959689633268546,177.35848083496094,169.69557861328124,58.972364359418386,-0.2783650167440137,92721900.0
2015-11-12,173.5724639892578,121315200,-0.011228329587626429,177.02038116455077,169.87251708984374,40.77391767511088,-0.5298988490286622,101303200.0
2015-11-13,171.62353515625,153577100,0.015207085650881247,176.56365051269532,170.0081170654297,36.28516655905679,-0.8047709884911063,109924320.0
2015-11-16,174.23342895507812,117645200,-0.0007296015032365322,176.15946350097656,170.24581848144533,47.41282184633142,-0.7870942404210886,107251620.0
2015-11-17,174.10630798339844,121123700,0.01586602409714577,175.6908737182617,170.39937774658202,39.60581573466894,-0.7598560965507017,116301440.0
2015-11-18,176.86868286132812,121342500,-0.0008618558145417898,175.55275115966796,170.6526934814453,49.748367285935565,-0.5419201891022645,127000740.0
2015-11-19,176.71624755859375,88220500,0.00364381265069591,175.41718292236328,170.8850897216797,51.61809058450133,-0.40066440274322934,120381800.0
2015-11-20,177.36016845703125,94011500,-0.0011464728795413937,175.3553237915039,171.11535888671875,46.907262214906446,-0.2631403063651174,108468680.0
2015-11-23,177.15682983398438,64931200,0.001339345314229412,175.43921356201173,171.35386779785156,44.353475708186345,-0.1886347731917919,97925880.0
2015-11-24,177.39410400390625,98874400,-0.00014321718262122474,175.50615539550782,171.55581787109375,46.98155327892674,-0.1289849425142493,93476020.0
2015-11-25,177.3686981201172,51980100,0.0011464177456450564,175.64004669189453,171.72826141357422,47.49269630217996,-0.09824296523108744,79603540.0
2015-11-27,177.57203674316406,37317800,-0.004151628535026153,176.04000396728514,171.91235900878905,48.56117243799088,-0.07240956033426227,69423000.0
2015-11-30,176.83482360839844,112822700,0.00953546913736747,176.5611328125,172.13673919677734,51.956407487193104,-0.11086576196829401,73185240.0
2015-12-01,178.52102661132812,97858400,-0.010204747975863016,176.989892578125,172.37772644042968,56.19869523323101,-0.032692066762896044,79770680.0
2015-12-02,176.6992645263672,108441300,-0.014002652639690805,177.2491882324219,172.62549346923828,52.14349574232128,-0.10931062704129713,81684060.0
2015-12-03,174.22500610351562,166224200,0.01950269793072512,176.9848205566406,172.8290283203125,52.08700362596445,-0.3203251530838438,104532880.0
2015-12-04,177.62286376953125,192913900,-0.006058488619061442,177.0754821777344,173.11238494873047,67.55997255947234,-0.22903992576959875,135652100.0
2015-12-07,176.54673767089844,102027100,-0.006719868434051146,176.9941390991211,173.37506561279298,57.43894719797447,-0.23806155163104048,133492980.0
2015-12-08,175.36036682128906,103372400,-0.007779651573729063,176.81449279785156,173.69604309082033,53.775493516253924,-0.31597361325425977,134595780.0
2015-12-09,173.99612426757812,162401500,0.0025815113728744343,176.47469482421874,173.98787109375,40.556849714983954,-0.44361177513507244,145387820.0
2015-12-10,174.44529724121094,116128900,-0.019381327549561345,176.18235473632814,174.2291989135742,42.677417482014455,-0.4789872677440067,135368760.0
2015-12-11,171.06431579589844,211173300,0.005052506625042863,175.53158264160157,174.39443267822264,32.74498602804094,-0.698019660757862,139020640.0
2015-12-14,171.92861938476562,182385200,0.010497701622558475,175.04096221923828,174.52831512451172,36.172055473853966,-0.7481675023450611,155092260.0
2015-12-15,173.7334747314453,154069600,0.014632265093080354,174.56220703125,174.63948791503907,41.05946443917567,-0.6281039057190974,165231700.0
2015-12-16,176.2755889892578,197017000,-0.015237963169028923,174.51983947753905,174.81302673339843,47.6225180771993,-0.35916729240483103,172154800.0
2015-12-17,173.58950805664062,173092500,-0.017815361360688065,174.45628967285157,174.90538940429687,42.18239588618722,-0.3438506437552382,183547520.0
2015-12-18,170.4969482421875,251393500,0.00824893267111082,173.7436981201172,174.9053955078125,38.611958459430284,-0.5134578269192551,191591560.0
2015-12-21,171.9033660888672,99094300,0.009074230380479609,173.27936096191405,174.93149658203126,37.98846413973756,-0.5017960801469183,174933380.0
2015-12-22,173.4632568359375,111026200,0.012383876690609696,173.08964996337892,174.98557647705078,44.07003827946526,-0.36619183118087983,166324700.0
2015-12-23,175.6114044189453,110987200,-0.0016507269306827999,173.2511779785156,175.1041421508789,52.57129726006386,-0.12163561972099218,149118740.0
2015-12-24,175.32151794433594,48539600,-0.0022848820495895428,173.33880004882812,175.23317932128907,45.17560835488759,0.02307712546812446,124208160.0
2015-12-28,174.92092895507812,65899900,0.010671936207225396,173.7244613647461,175.30234649658203,46.492414920100046,0.09050646578455496,87109440.0
2015-12-29,176.7876739501953,92640700,-0.007088063592847749,174.21036682128906,175.39325744628906,52.991507113224415,0.25045098254952164,85818720.0
2015-12-30,175.5345916748047,63317700,-0.010003446676695171,174.390478515625,175.45741119384766,53.239584330725826,0.26032674814743906,76277020.0
2015-12-31,173.7786407470703,114877900,-0.013979225300882248,174.14078369140626,175.49085327148438,48.669433578879534,0.14293938405412862,77055160.0
