Date,Close,Volume
2017-12-07,233.204833984375,77218600
2017-12-08,234.4765167236328,76563900
2017-12-11,235.1830291748047,83077500
2017-12-12,235.59805297851562,85195800
2017-12-13,235.5716094970703,102905400
2017-12-14,234.60902404785156,100666700
2017-12-15,236.56268310546875,144610300
2017-12-18,238.0628204345703,83653600
2017-12-19,237.14854431152344,82382900
2017-12-20,237.02423095703125,76751500
2017-12-21,237.51243591308594,67032300
2017-12-22,237.45033264160156,78720900
2017-12-26,237.16629028320312,45244400
2017-12-27,237.2816619873047,57751000
2017-12-28,237.76988220214844,45116100
2017-12-29,236.87327575683594,96007400
2018-01-02,238.56878662109375,86655700
2018-01-03,240.07772827148438,90070400
2018-01-04,241.08958435058594,80636400
2018-01-05,242.69627380371094,83524000
2018-01-08,243.1400146484375,57319200
2018-01-09,243.69039916992188,57254000
2018-01-10,243.31759643554688,69574300
2018-01-11,245.09286499023438,62361500
2018-01-12,246.6905517578125,90816100
2018-01-16,245.8472900390625,106555100
2018-01-17,248.19061279296875,113258800
2018-01-18,247.7734832763672,100728000
2018-01-19,248.9008331298828,140920100
2018-01-22,250.92457580566406,91322400
2018-01-23,251.45718383789062,97084700
2018-01-24,251.3594970703125,134816100
2018-01-25,251.46603393554688,84587300
2018-01-26,254.37747192382812,107743100
2018-01-29,252.69100952148438,90118300
2018-01-30,250.0990753173828,131796400
2018-01-31,250.2233428955078,108364800
2018-02-01,249.93931579589844,90102500
2018-02-02,244.49818420410156,173174800
2018-02-05,234.27255249023438,294681800
2018-02-06,238.8882598876953,355026800
2018-02-07,237.5923614501953,167376100
2018-02-08,228.6804962158203,246449500
2018-02-09,232.1156768798828,283565300
2018-02-12,235.5242156982422,143736000
2018-02-13,236.1099853515625,81223600
2018-02-14,239.29656982421875,120735700
2018-02-15,242.3500518798828,111200300
2018-02-16,242.42108154296875,160420100
2018-02-20,240.9031982421875,86369700
2018-02-21,239.70497131347656,98883700
2018-02-22,240.015625,110511300
2018-02-23,243.84121704101562,92766400
2018-02-26,246.6728515625,86491400
2018-02-27,243.59274291992188,99099200
2018-02-28,241.12510681152344,121907800
2018-03-01,237.6190185546875,176855100
2018-03-02,238.84388732910156,139083200
2018-03-05,241.60447692871094,97307400
2018-03-06,242.2168731689453,79213200
2018-03-07,242.12818908691406,87063500
2018-03-08,243.29989624023438,66901200
2018-03-09,247.5337677001953,113625300
2018-03-12,247.2231903076172,71924800
2018-03-13,245.62538146972656,91968900
2018-03-14,244.36495971679688,105895100
2018-03-15,244.0986328125,83433000
2018-03-16,244.3634033203125,100343700
2018-03-19,241.05712890625,109208400
2018-03-20,241.4669952392578,59757300
2018-03-21,241.0036163330078,78709600
2018-03-22,234.97918701171875,148785900
2018-03-23,229.9706573486328,183534800
2018-03-26,236.2625274658203,141956100
2018-03-27,232.24317932128906,129941400
2018-03-28,231.55699157714844,146452300
2018-03-29,234.51577758789062,111601600
2018-04-02,229.4537811279297,186286300
2018-04-03,232.39474487304688,119956900
2018-04-04,234.88119506835938,123715300
2018-04-05,236.73486328125,82652600
2018-04-06,231.45901489257812,179521200
2018-04-09,232.59971618652344,105442900
2018-04-10,236.29815673828125,103529000
2018-04-11,235.0593719482422,91140200
2018-04-12,236.99327087402344,68890500
2018-04-13,236.29815673828125,85079200
2018-04-16,238.2409210205078,63405300
2018-04-17,240.7897491455078,64682000
2018-04-18,240.96800231933594,57303900
2018-04-19,239.6311798095703,77655900
2018-04-20,237.59927368164062,99953100
2018-04-23,237.56361389160156,65558000
2018-04-24,234.3642578125,112885500
2018-04-25,234.94357299804688,103840900
2018-04-26,237.33193969726562,67731900
2018-04-27,237.55470275878906,57053600
2018-04-30,235.72775268554688,82182300
2018-05-01,236.14657592773438,74203400
2018-05-02,234.56031799316406,86368900
2018-05-03,234.04345703125,136311500
2018-05-04,237.0734100341797,91222100
2018-05-07,237.87548828125,55304900
2018-05-08,237.87548828125,67499200
2018-05-09,240.17483520507812,59666100
2018-05-10,242.42056274414062,72063900
2018-05-11,243.16024780273438,59871500
2018-05-14,243.27613830566406,54790600
2018-05-15,241.60064697265625,87036100
2018-05-16,242.61666870117188,53942600
2018-05-17,242.41165161132812,56536400
2018-05-18,241.80563354492188,64368000
2018-05-21,243.62362670898438,58025900
2018-05-22,242.94630432128906,52966400
2018-05-23,243.6147003173828,64694200
2018-05-24,243.11572265625,76043800
2018-05-25,242.5364532470703,56374800
2018-05-29,239.74700927734375,115908600
2018-05-30,242.94630432128906,69678400
2018-05-31,241.45806884765625,93519900
2018-06-01,243.82859802246094,71258400
2018-06-04,244.98716735839844,45385200
2018-06-05,245.16542053222656,51135000
2018-06-06,247.21510314941406,62732200
2018-06-07,247.18844604492188,72969400
2018-06-08,247.91929626464844,72139700
2018-06-11,248.24896240234375,58892500
2018-06-12,248.56971740722656,72329000
2018-06-13,247.7766571044922,79070600
2018-06-14,248.40042114257812,77097600
2018-06-15,248.08355712890625,120041600
2018-06-18,247.57333374023438,52917600
2018-06-19,246.62437438964844,97531500
2018-06-20,247.0451202392578,53785500
2018-06-21,245.49647521972656,71061400
2018-06-22,245.9440460205078,54898500
2018-06-25,242.5960235595703,137854200
2018-06-26,243.13316345214844,68547400
2018-06-27,241.11903381347656,105110700
2018-06-28,242.49765014648438,76650500
2018-06-29,242.8467559814453,97592500
2018-07-02,243.36590576171875,63554800
2018-07-03,242.50650024414062,42187100
2018-07-05,244.4849395751953,56925900
2018-07-06,246.5527801513672,66493700
2018-07-09,248.77276611328125,50550400
2018-07-10,249.66799926757812,51966800
2018-07-11,247.8418731689453,77054700
2018-07-12,250.0887908935547,60124700
2018-07-13,250.2856903076172,48216000
2018-07-16,250.06199645996094,48201000
2018-07-17,251.07345581054688,52315500
2018-07-18,251.60165405273438,44593500
2018-07-19,250.65281677246094,61412100
2018-07-20,250.3662567138672,82337700
2018-07-23,250.83177185058594,47047600
2018-07-24,252.09397888183594,68026900
2018-07-25,254.24241638183594,78882900
2018-07-26,253.6427001953125,57919500
2018-07-27,251.92391967773438,76768700
2018-07-30,250.6079864501953,63742500
2018-07-31,251.84329223632812,68570500
2018-08-01,251.422607421875,53853300
2018-08-02,252.7921905517578,63426400
2018-08-03,253.8754425048828,53935400
2018-08-06,254.80641174316406,39400900
2018-08-07,255.64784240722656,43196600
2018-08-08,255.54043579101562,42114600
2018-08-09,255.1913604736328,35717000
2018-08-10,253.48155212402344,77076000
2018-08-13,252.53262329101562,65732900
2018-08-14,254.14398193359375,43842000
2018-08-15,252.24612426757812,102925400
2018-08-16,254.28717041015625,69967900
2018-08-17,255.18246459960938,65618500
2018-08-20,255.728515625,39807500
2018-08-21,256.3282470703125,67272000
2018-08-22,256.17608642578125,44993300
2018-08-23,255.8359375,49204900
2018-08-24,257.3755798339844,57487400
2018-08-27,259.40777587890625,57072400
2018-08-28,259.53302001953125,46943500
2018-08-29,260.92950439453125,61485500
2018-08-30,259.8731689453125,61229500
2018-08-31,259.8821716308594,66140800
2018-09-04,259.4346008300781,57594400
2018-09-05,258.7361755371094,72452400
2018-09-06,257.9574890136719,65909900
2018-09-07,257.45623779296875,73524800
2018-09-10,257.9037780761719,50210900
2018-09-11,258.7541198730469,50530500
2018-09-12,258.8168640136719,59810800
2018-09-13,260.34759521484375,51034200
2018-09-14,260.392333984375,55079900
2018-09-17,259.0138244628906,68244000
2018-09-18,260.4191589355469,61930400
2018-09-19,260.6968078613281,49080600
2018-09-20,262.8093566894531,100360600
2018-09-21,262.5693054199219,105479700
2018-09-24,261.697021484375,53409600
2018-09-25,261.4542236328125,44370000
2018-09-26,260.671875,79739700
2018-09-27,261.40032958984375,59249500
2018-09-28,261.42730712890625,70091400
2018-10-01,262.3354797363281,62078900
2018-10-02,262.1826171875,47258200
2018-10-03,262.3265380859375,64694600
2018-10-04,260.2761535644531,111545900
2018-10-05,258.8194885253906,105951700
2018-10-08,258.8194885253906,87742200
2018-10-09,258.4417419433594,74339000
2018-10-10,250.25865173339844,214731000
2018-10-11,244.74635314941406,274840500
2018-10-12,248.1454315185547,183186500
2018-10-15,246.75161743164062,102263700
2018-10-16,252.14703369140625,118255800
2018-10-17,252.1920928955078,110626000
2018-10-18,248.55010986328125,134557500
2018-10-19,248.4152374267578,139901600
2018-10-22,247.30014038085938,82415800
2018-10-23,246.04124450683594,146352700
2018-10-24,238.5865936279297,177806700
2018-10-25,242.8669891357422,138061500
2018-10-26,238.59555053710938,201574600
2018-10-29,237.273681640625,160749100
2018-10-30,240.78968811035156,157116000
2018-10-31,243.36151123046875,128296300
2018-11-01,245.95135498046875,99495000
2018-11-02,244.49456787109375,122634100
2018-11-05,245.84341430664062,65622500
2018-11-06,247.39910888671875,60085900
2018-11-07,252.6956329345703,102752100
2018-11-08,252.23709106445312,65584900
2018-11-09,249.7730712890625,98812600
2018-11-12,245.1060333251953,99673600
2018-11-13,244.64736938476562,98176600
2018-11-14,242.97483825683594,125335900
2018-11-15,245.5106201171875,135101400
2018-11-16,246.14920043945312,126668000
2018-11-19,241.9856719970703,103061700
2018-11-20,237.5074005126953,136021300
2018-11-21,238.31675720214844,75563700
2018-11-23,236.72511291503906,42807900
2018-11-26,240.54684448242188,79981400
2018-11-27,241.35626220703125,75502400
2018-11-28,246.91343688964844,127629600
2018-11-29,246.3739776611328,82346400
2018-11-30,247.87571716308594,98204200
2018-12-03,251.15792846679688,103176300
2018-12-04,243.0198211669922,177986000
2018-12-06,242.6510772705078,204185400
2018-12-07,237.01290893554688,161018900
2018-12-10,237.46243286132812,151445900
2018-12-11,237.5164031982422,121504400
2018-12-12,238.71246337890625,97976700
2018-12-13,238.63150024414062,96662700
2018-12-14,234.22525024414062,116961100
2018-12-17,229.63009643554688,165492300
2018-12-18,229.3782958984375,134515100
2018-12-19,225.94322204589844,214992800
2018-12-20,222.2653350830078,252053400
2018-12-21,217.7112274169922,255345600
2018-12-24,211.9586181640625,147311600
2018-12-26,222.66783142089844,218485400
2018-12-27,224.37730407714844,186267300
2018-12-28,224.087890625,153100200
2018-12-31,226.0506134033203,144299400
2019-01-02,226.28578186035156,126925200
2019-01-03,220.88600158691406,144140700
2019-01-04,228.2847137451172,142628800
2019-01-07,230.0846405029297,103139100
2019-01-08,232.2463836669922,102512600
2019-01-09,233.33177185058594,95006600
2019-01-10,234.1548614501953,96823900
2019-01-11,234.245361328125,73858100
2019-01-14,232.81622314453125,70908200
2019-01-15,235.48448181152344,85208300
2019-01-16,236.05429077148438,77636700
2019-01-17,237.84521484375,96118400
2019-01-18,241.01092529296875,127900300
2019-01-22,237.7547607421875,115531200
2019-01-23,238.25225830078125,86030300
2019-01-24,238.37887573242188,59204100
2019-01-25,240.3958740234375,96883400
2019-01-28,238.5688018798828,85613700
2019-01-29,238.25225830078125,66136300
2019-01-30,242.02394104003906,92473700
2019-01-31,244.1494598388672,104012100
2019-02-01,244.26707458496094,85782500
2019-02-04,245.98561096191406,60744800
2019-02-05,247.01678466796875,79552800
2019-02-06,246.69113159179688,58347800
2019-02-07,244.3394317626953,95482000
2019-02-08,244.637939453125,75788900
2019-02-11,244.77359008789062,68021400
2019-02-12,247.9212646484375,72270200
2019-02-13,248.72616577148438,65277200
2019-02-14,248.17449951171875,83234400
2019-02-15,250.87890625,97088700
2019-02-19,251.31307983398438,59120800
2019-02-20,251.819580078125,76610800
2019-02-21,250.92416381835938,64214700
2019-02-22,252.47988891601562,78114600
2019-02-25,252.82359313964844,69030700
2019-02-26,252.6426544189453,56844100
2019-02-27,252.53419494628906,56921600
2019-02-28,252.06382751464844,69268300
2019-03-01,253.63766479492188,78880500
2019-03-04,252.7150115966797,106494600
2019-03-05,252.3713836669922,59114600
2019-03-06,250.84266662597656,75039800
2019-03-07,248.74429321289062,94885100
2019-03-08,248.2468719482422,85795800
2019-03-11,251.84677124023438,65098900
2019-03-12,252.79644775390625,79667500
2019-03-13,254.46974182128906,80639200
2019-03-14,254.30691528320312,67518400
2019-03-15,255.56341552734375,81309000
2019-03-18,256.4898681640625,62199800
2019-03-19,256.5536193847656,90268100
2019-03-20,255.78140258789062,84609200
2019-03-21,258.6703796386719,79550400
2019-03-22,253.6919403076172,122659300
2019-03-25,253.50108337402344,85575200
2019-03-26,255.39077758789062,68125900
2019-03-27,254.05532836914062,72224700
2019-03-28,255.01828002929688,56238500
2019-03-29,256.626220703125,82186800
2019-04-01,259.669677734375,77617900
2019-04-02,259.7969055175781,40070400
2019-04-03,260.2056579589844,68243200
2019-04-04,260.89605712890625,48997500
2019-04-05,262.1589050292969,58621700
2019-04-08,262.3587951660156,53566300
2019-04-09,261.0142517089844,66142300
2019-04-10,261.9045715332031,52601500
2019-04-11,261.83184814453125,55093100
2019-04-12,263.6033935546875,69727800
2019-04-15,263.4307556152344,49596700
2019-04-16,263.6033935546875,52153200
2019-04-17,262.9584045410156,58268300
2019-04-18,263.47613525390625,68708500
2019-04-22,263.703369140625,40160100
2019-04-23,266.074462890625,52246600
2019-04-24,265.48388671875,50392900
2019-04-25,265.3204040527344,57770900
2019-04-26,266.555908203125,50916400
2019-04-29,266.9737548828125,57197700
2019-04-30,267.11004638671875,81111700
2019-05-01,265.1023864746094,71671900
2019-05-02,264.530029296875,65030200
2019-05-03,267.1191711425781,56543700
2019-05-06,266.0199890136719,107198100
2019-05-07,261.5776062011719,144729900
2019-05-08,261.2140808105469,91568300
2019-05-09,260.4237365722656,103471100
2019-05-10,261.73193359375,112429300
2019-05-13,255.15455627441406,127290500
2019-05-14,257.4621276855469,77003200
2019-05-15,258.9701843261719,73956400
2019-05-16,261.3685302734375,76749600
2019-05-17,259.6788635253906,100353000
2019-05-20,257.9617614746094,62877600
2019-05-21,260.28741455078125,46847100
2019-05-22,259.48797607421875,49482500
2019-05-23,256.3174743652344,98733800
2019-05-24,256.8988037109375,55268100
2019-05-28,254.509521484375,70029400
2019-05-29,252.80157470703125,104972900
2019-05-30,253.4921875,62523800
2019-05-31,250.0762176513672,86862800
2019-06-03,249.44024658203125,96428000
2019-06-04,254.85475158691406,77231900
2019-06-05,257.0623779296875,71169700
2019-06-06,258.7339172363281,69430400
2019-06-07,261.3231201171875,74272200
2019-06-10,262.5222473144531,60799100
2019-06-11,262.4587097167969,58641300
2019-06-12,261.99542236328125,47096300
2019-06-13,263.076416015625,48945200
2019-06-14,262.7857971191406,52324700
2019-06-17,262.8856506347656,39205700
2019-06-18,265.6383361816406,85434800
2019-06-19,266.2379455566406,78674400
2019-06-20,268.7817077636719,116570000
2019-06-21,268.3909606933594,83309500
2019-06-24,268.0623779296875,47582700
2019-06-25,265.4332580566406,82028700
2019-06-26,265.16851806640625,51584900
2019-06-27,266.1087341308594,40355200
2019-06-28,267.4781188964844,59350900
2019-07-01,269.90631103515625,78705600
2019-07-02,270.6092834472656,61504500
2019-07-03,272.7728271484375,40898900
2019-07-05,272.4625244140625,51677300
2019-07-08,270.9653625488281,45841800
2019-07-09,271.30303955078125,41101300
2019-07-10,272.59942626953125,58448500
2019-07-11,273.2384338378906,50826100
2019-07-12,274.461669921875,40326000
2019-07-15,274.5530090332031,33900000
2019-07-16,273.66748046875,36650100
2019-07-17,271.8052673339844,36036300
2019-07-18,272.80023193359375,51392600
2019-07-19,271.2848205566406,58678600
2019-07-22,271.9513244628906,43638100
2019-07-23,273.8957214355469,44564500
2019-07-24,275.1829528808594,47213200
2019-07-25,273.868408203125,55394100
2019-07-26,275.7032470703125,45084100
2019-07-29,275.2012023925781,38126500
2019-07-30,274.525634765625,45849000
2019-07-31,271.5221252441406,104245200
2019-08-01,269.1578674316406,142646600
2019-08-02,267.1311950683594,116749700
2019-08-05,259.09765625,178745400
2019-08-06,262.7310791015625,120711700
2019-08-07,262.8863220214844,140572300
2019-08-08,268.04412841796875,87713900
2019-08-09,266.21826171875,93730000
2019-08-12,262.9775085449219,65527600
2019-08-13,267.0672607421875,94299800
2019-08-14,259.1707458496094,135622100
2019-08-15,259.8553771972656,99556600
2019-08-16,263.6895446777344,83018300
2019-08-19,266.8664245605469,53571800
2019-08-20,264.82159423828125,51596400
2019-08-21,266.97601318359375,49524700
2019-08-22,266.89385986328125,51666400
2019-08-23,260.0380554199219,149161500
2019-08-26,262.9136047363281,72423800
2019-08-27,261.8820495605469,66668900
2019-08-28,263.7260437011719,59696700
2019-08-29,267.0945739746094,57899400
2019-08-30,266.97601318359375,62901200
2019-09-03,265.4150085449219,69101400
2019-09-04,268.42755126953125,46887300
2019-09-05,271.8782653808594,83258100
2019-09-06,272.088134765625,49584300
2019-09-09,272.22515869140625,51260300
2019-09-10,272.1612548828125,57947100
2019-09-11,274.0965576171875,68821100
2019-09-12,275.0459899902344,72908700
2019-09-13,274.8633728027344,62104800
2019-09-16,274.01446533203125,58191200
2019-09-17,274.7082824707031,41475500
2019-09-18,274.87255859375,73375800
2019-09-19,274.85430908203125,76560500
2019-09-20,273.55560302734375,89565000
2019-09-23,273.4914245605469,43476800
2019-09-24,271.3454284667969,94869400
2019-09-25,272.9503479003906,71854000
2019-09-26,272.3817443847656,56179700
2019-09-27,270.91436767578125,84746600
2019-09-30,272.1708068847656,51662400
2019-10-01,268.9335021972656,88242400
2019-10-02,264.1827392578125,122539500
2019-10-03,266.34722900390625,85278800
2019-10-04,269.9513244628906,65091200
2019-10-07,268.7867126464844,59610500
2019-10-08,264.6137390136719,95708100
2019-10-09,267.1266784667969,62359400
2019-10-10,268.9335021972656,55296300
2019-10-11,271.7214050292969,98720400
2019-10-14,271.4188537597656,40394800
2019-10-15,274.1059265136719,46754500
2019-10-16,273.66571044921875,48928200
2019-10-17,274.4727478027344,45736600
2019-10-18,273.2713317871094,64304000
2019-10-21,275.1238708496094,39048600
2019-10-22,274.22515869140625,48594700
2019-10-23,275.0230407714844,34352200
2019-10-24,275.472412109375,35453100
2019-10-25,276.60040283203125,45205400
2019-10-28,278.1595153808594,42147000
2019-10-29,278.07696533203125,44284900
2019-10-30,278.9298400878906,49643900
2019-10-31,278.1870422363281,69053800
2019-11-01,280.7641296386719,71141500
2019-11-04,281.8921813964844,60606900
2019-11-05,281.5804138183594,42933200
2019-11-06,281.64453125,46487100
2019-11-07,282.635009765625,54272300
2019-11-08,283.3320007324219,49032100
2019-11-11,282.79095458984375,35797300
2019-11-12,283.3870544433594,46484600
2019-11-13,283.47882080078125,53917700
2019-11-14,283.8914489746094,51219900
2019-11-15,285.9458312988281,62023600
2019-11-18,286.15673828125,49228000
2019-11-19,286.07421875,67804700
2019-11-20,285.0103454589844,79406200
2019-11-21,284.5517578125,54664700
2019-11-22,285.1845703125,44850200
2019-11-25,287.3948059082031,48647200
2019-11-26,288.0459289550781,37569000
2019-11-27,289.3299865722656,44444600
2019-11-29,288.2568664550781,36592700
2019-12-02,285.8082275390625,75767800
2019-12-03,283.8914489746094,73941700
2019-12-04,285.6431884765625,49080000
2019-12-05,286.15673828125,40709000
2019-12-06,288.7704162597656,48927000
2019-12-09,287.8626403808594,34838500
2019-12-10,287.54156494140625,52649800
2019-12-11,288.3578186035156,53429100
2019-12-12,290.84320068359375,96389600
2019-12-13,291.0174865722656,81503900
2019-12-16,293.01666259765625,82749700
2019-12-17,293.08099365234375,61097700
2019-12-18,293.0992126464844,48133000
2019-12-19,294.3006896972656,85310500
2019-12-20,295.5909118652344,147142100
2019-12-23,296.0425109863281,52990000
2019-12-24,296.05181884765625,20270000
2019-12-26,297.6277160644531,30911200
2019-12-27,297.553955078125,42528800
2019-12-30,295.91351318359375,49729100
2019-12-31,296.63238525390625,57077300
2020-01-02,299.4063415527344,59151200
2020-01-03,297.1391906738281,77709700
2020-01-06,298.2728576660156,55653900
2020-01-07,297.4341125488281,40496400
2020-01-08,299.019287109375,68296000
2020-01-09,301.04693603515625,48473300
2020-01-10,300.18060302734375,53029300
2020-01-13,302.24505615234375,47086800
2020-01-14,301.7842102050781,62832800
2020-01-15,302.4662170410156,72056600
2020-01-16,304.9822998046875,54050300
2020-01-17,305.9315490722656,95846000
2020-01-21,305.33245849609375,77742400
2020-01-22,305.3692626953125,48914900
2020-01-23,305.71954345703125,51963000
2020-01-24,303.000732421875,87578400
2020-01-27,298.143798828125,84062500
2020-01-28,301.26812744140625,63834000
2020-01-29,301.0193176269531,53888900
2020-01-30,301.9961853027344,75491800
2020-01-31,296.5125427246094,113845600
2020-02-03,298.71527099609375,69083000
2020-02-04,303.2680358886719,62573200
2020-02-05,306.77020263671875,65951100
2020-02-06,307.8023681640625,50359700
2020-02-07,306.1619567871094,64139400
2020-02-10,308.44757080078125,42070000
2020-02-11,308.9820861816406,54864500
2020-02-12,310.9728088378906,43992700
2020-02-13,310.6409912109375,54501900
2020-02-14,311.138671875,64582200
2020-02-18,310.3369140625,57226200
2020-02-19,311.8206481933594,48814700
2020-02-20,310.5396423339844,74163400
2020-02-21,307.341552734375,113788200
2020-02-24,297.1484375,161088400
2020-02-25,288.144287109375,218913200
2020-02-26,287.0843811035156,194773800
2020-02-27,274.1909484863281,284353500
2020-02-28,273.03887939453125,384975800
2020-03-02,284.86334228515625,238703600
2020-03-03,276.7069396972656,300139100
2020-03-04,288.33782958984375,176613400
2020-03-05,278.7529602050781,186366800
2020-03-06,274.1448059082031,228667200
2020-03-09,252.73561096191406,309417300
2020-03-10,265.8135070800781,276444100
2020-03-11,252.85549926757812,255316300
2020-03-12,228.66294860839844,392220700
2020-03-13,248.21043395996094,329566100
2020-03-16,221.05038452148438,297240000
2020-03-17,232.98533630371094,262070500
2020-03-18,221.18862915039062,327597100
2020-03-19,221.65863037109375,289322000
2020-03-20,212.10641479492188,347158800
2020-03-23,206.68324279785156,326025200
2020-03-24,225.40948486328125,235494500
2020-03-25,228.7838592529297,299430300
2020-03-26,242.14251708984375,257632800
2020-03-27,234.93016052246094,224341200
2020-03-30,242.55966186523438,171369500
2020-03-31,238.94419860839844,194881100
2020-04-01,228.19052124023438,189554600
2020-04-02,233.45611572265625,177660400
2020-04-03,230.0817108154297,135561200
2020-04-06,245.53543090820312,188061200
2020-04-07,245.78575134277344,201427200
2020-04-08,254.03639221191406,153774500
2020-04-09,257.9022216796875,189999200
2020-04-13,255.5474395751953,114839100
2020-04-14,263.0843505859375,134143400
2020-04-15,257.4942321777344,121775000
2020-04-16,258.7364807128906,131798300
2020-04-17,265.72637939453125,146684800
2020-04-20,261.0448303222656,100109300
2020-04-21,253.11863708496094,126385700
2020-04-22,258.7364807128906,92951600
2020-04-23,258.7178649902344,104709700
2020-04-24,262.3241271972656,85063200
2020-04-27,266.1064453125,77896600
2020-04-28,264.8827209472656,105270000
2020-04-29,271.8169860839844,118745600
2020-04-30,269.2861633300781,122901700
2020-05-01,262.1572570800781,125180000
2020-05-04,262.8803405761719,80873200
2020-05-05,265.3091735839844,79569900
2020-05-06,263.51068115234375,73632600
2020-05-07,266.6903991699219,75250400
2020-05-08,271.1031799316406,76452400
2020-05-11,271.1587219238281,79514200
2020-05-12,265.7541809082031,95870800
2020-05-13,261.0541076660156,144721100
2020-05-14,264.17816162109375,121977900
2020-05-15,265.3926086425781,111146300
2020-05-18,273.47637939453125,119703800
2020-05-19,270.6674499511719,95189300
2020-05-20,275.2655944824219,85861700
2020-05-21,273.3650817871094,78293900
2020-05-22,273.88427734375,63958200
2020-05-26,277.2586669921875,88951400
2020-05-27,281.38397216796875,104817400
2020-05-28,280.8648681640625,90405200
2020-05-29,282.11639404296875,119090800
2020-06-01,283.2566833496094,55758300
2020-06-02,285.6020202636719,74267200
2020-06-03,289.40289306640625,92567600
2020-06-04,288.6427917480469,75794400
2020-06-05,296.0404968261719,150524700
2020-06-08,299.618896484375,73641200
2020-06-09,297.3847351074219,77479200
2020-06-10,295.72528076171875,95000800
2020-06-11,278.6770935058594,209243600
2020-06-12,282.0144348144531,194678900
2020-06-15,284.647216796875,135782700
2020-06-16,290.1259765625,137627500
2020-06-17,288.9208984375,83398900
2020-06-18,289.0320739746094,80828700
2020-06-19,287.3802490234375,135549600
2020-06-22,289.2239685058594,74649400
2020-06-23,290.555419921875,68471200
2020-06-24,283.14373779296875,132813500
2020-06-25,286.1791687011719,89468000
2020-06-26,279.3819274902344,127961000
2020-06-29,283.4881896972656,79773300
2020-06-30,287.1195983886719,113394800
2020-07-01,289.1307373046875,72396500
2020-07-02,290.7230224609375,69344200
2020-07-06,295.21099853515625,61713800
2020-07-07,292.16619873046875,82910000
2020-07-08,294.4009094238281,54638600
2020-07-09,292.7248840332031,83354200
2020-07-10,295.7138366699219,57550400
2020-07-13,293.1532287597656,102997500
2020-07-14,296.9521789550781,93657000
2020-07-15,299.6803283691406,87196500
2020-07-16,298.6933898925781,54622500
2020-07-17,299.5592956542969,62774900
2020-07-20,301.980224609375,56308800
2020-07-21,302.6226806640625,57292200
2020-07-22,304.3452453613281,57792900
2020-07-23,300.7139587402344,75738000
2020-07-24,298.77716064453125,73766600
2020-07-27,300.9560546875,48293000
2020-07-28,299.0472106933594,57495000
2020-07-29,302.7251892089844,48454200
2020-07-30,301.6450500488281,61861700
2020-07-31,304.02862548828125,84986800
2020-08-03,306.142333984375,53077900
2020-08-04,307.3248291015625,41917900
2020-08-05,309.2336120605469,42697700
2020-08-06,311.3006896972656,43679400
2020-08-07,311.5241394042969,57308300
2020-08-10,312.4552917480469,44282100
2020-08-11,309.87615966796875,69601100
2020-08-12,314.1965026855469,53774400
2020-08-13,313.62847900390625,41816100
2020-08-14,313.6378479003906,47260400
2020-08-17,314.63409423828125,35481000
2020-08-18,315.31390380859375,38733900
2020-08-19,314.0010681152344,68054200
2020-08-20,314.9786376953125,42207800
2020-08-21,316.0959777832031,55106600
2020-08-24,319.299072265625,48588700
2020-08-25,320.4164123535156,38463400
2020-08-26,323.6287536621094,50790200
2020-08-27,324.3363952636719,58034100
2020-08-28,326.431396484375,48588900
2020-08-31,325.24884033203125,66099200
2020-09-01,328.312255859375,54908700
2020-09-02,333.0609436035156,69540000
2020-09-03,321.59893798828125,148011100
2020-09-04,318.9731750488281,139156300
2020-09-08,310.2579040527344,114465300
2020-09-09,316.3846740722656,91462300
2020-09-10,310.8910217285156,90569500
2020-09-11,311.04931640625,84680200
2020-09-14,315.14630126953125,65605700
2020-09-15,316.73846435546875,52920900
2020-09-16,315.4814758300781,82096000
2020-09-17,312.70672607421875,91523300
2020-09-18,309.10662841796875,105877900
2020-09-21,305.6663818359375,99450800
2020-09-22,308.7794189453125,63612100
2020-09-23,301.61859130859375,93112200
2020-09-24,302.4224853515625,76681300
2020-09-25,307.31170654296875,71069400
2020-09-28,312.41595458984375,64584600
2020-09-29,310.7145690917969,51304000
2020-09-30,313.0704345703125,104081100
2020-10-01,315.08026123046875,88698700
2020-10-02,312.0887756347656,89431100
2020-10-05,317.62310791015625,45713100
2020-10-06,313.1077575683594,90128900
2020-10-07,318.55792236328125,56999600
2020-10-08,321.38116455078125,45242500
2020-10-09,324.2511291503906,59528600
2020-10-12,329.4675598144531,80388500
2020-10-13,327.3174133300781,73255500
2020-10-14,325.2607116699219,57727900
2020-10-15,324.8587646484375,60357700
2020-10-16,324.6623840332031,89501900
2020-10-19,319.7264709472656,68425600
2020-10-20,321.0072021484375,60051900
2020-10-21,320.3995056152344,63575000
2020-10-22,322.1570739746094,55399300
2020-10-23,323.2508544921875,49143900
2020-10-26,317.27716064453125,91473000
2020-10-27,316.183349609375,65994100
2020-10-28,305.3765869140625,127094300
2020-10-29,308.4803161621094,90597700
2020-10-30,305.2643737792969,120287300
2020-11-02,308.6859436035156,86068300
2020-11-03,314.13616943359375,93294200
2020-11-04,321.15679931640625,126959700
2020-11-05,327.420166015625,82039700
2020-11-06,327.3454284667969,74973000
2020-11-09,331.45880126953125,172304200
2020-11-10,330.97265625,85552000
2020-11-11,333.4313049316406,58649000
2020-11-12,330.1967468261719,67546200
2020-11-13,334.7681579589844,62892200
2020-11-16,338.9468688964844,74541100
